epoch,loss_qa,loss_match,loss_both,train_accuracy
1,2.3988661766052246,0.4762386977672577,2.6369855403900146,24.62263011713561
2,1.211830496788025,0.332923024892807,1.3782919645309448,38.37700760777684
3,1.604785442352295,0.2823115289211273,1.745941162109375,51.43098659582176
4,0.9433119297027588,0.2361837774515152,1.0614038705825806,55.862818500181135
5,0.6549352407455444,0.20031704008579254,0.7550937533378601,58.712715855572995
6,1.309472918510437,0.12849010527133942,1.373718023300171,60.74145634585195
7,1.15590238571167,0.10600154846906662,1.208903193473816,62.16640502354788
8,1.5470471382141113,0.08395662903785706,1.5890254974365234,64.06231131505857
9,0.8317871689796448,0.06294769793748856,0.8632610440254211,68.65112909068954
10,1.0125244855880737,0.06970356404781342,1.047376275062561,69.13416254075595
11,1.107650876045227,0.05732350796461105,1.1363126039505005,69.61719599082237
12,1.3945496082305908,0.07191790640354156,1.4305086135864258,70.0036227508755
13,0.5678196549415588,0.062242377549409866,0.5989408493041992,70.2209878034054
14,0.7941049933433533,0.06342722475528717,0.8258185982704163,70.35382200217364
15,0.8712036609649658,0.07423443347215652,0.9083209037780762,70.83685545224007
16,1.1012380123138428,0.04991064965724945,1.1261932849884033,71.12667552227992
17,1.0034619569778442,0.10414446890354156,1.0555342435836792,71.65801231735297
18,0.548164963722229,0.057699885219335556,0.5770149230957031,71.82707402487623
19,0.9313536286354065,0.05839093029499054,0.9605491161346436,71.83914986112788
20,0.8932821154594421,0.1173209547996521,0.9519425630569458,72.11689409491608
21,0.9940534830093384,0.047169409692287445,1.0176382064819336,71.87537736988287
22,1.1494656801223755,0.054574646055698395,1.176753044128418,71.89952904238619
23,0.7250701785087585,0.05240979045629501,0.7512750625610352,72.04443907740611
24,0.8757895827293396,0.04014032706618309,0.8958597183227539,72.22557662118102
25,1.286007046699524,0.0531744621694088,1.3125942945480347,71.93575655114117
26,0.9427697658538818,0.04542877897620201,0.9654841423034668,72.11689409491608
27,1.0076136589050293,0.060107048600912094,1.037667155265808,72.2014249486777
28,0.774961531162262,0.06735081225633621,0.8086369633674622,72.1410457674194
29,0.6363351345062256,0.08256413787603378,0.6776171922683716,72.1410457674194
30,0.853695809841156,0.03668083995580673,0.8720362186431885,72.33425914744596
