epoch,batch_idx,loss_qa,loss_match,loss_both
30,0,1.2047051191329956,0.6797672510147095,1.5445888042449951
30,1,1.014697551727295,0.6809942126274109,1.3551946878433228
30,2,0.8787946105003357,0.6738513112068176,1.215720295906067
30,3,1.1268633604049683,0.6877614855766296,1.4707441329956055
30,4,1.175377607345581,0.6726245284080505,1.5116899013519287
30,5,0.8850358724594116,0.685173749923706,1.2276227474212646
30,6,1.0641634464263916,0.6817718744277954,1.4050493240356445
30,7,1.1794332265853882,0.6733904480934143,1.516128420829773
30,8,0.9236751794815063,0.6877058148384094,1.2675280570983887
30,9,1.1215025186538696,0.6709209680557251,1.456963062286377
30,10,1.019363522529602,0.6819940209388733,1.3603605031967163
30,11,0.9468375444412231,0.6747483015060425,1.2842116355895996
30,12,1.0483719110488892,0.6691710352897644,1.3829574584960938
30,13,1.0686951875686646,0.6673516035079956,1.4023709297180176
30,14,0.859520673751831,0.690422773361206,1.204732060432434
30,15,1.1116472482681274,0.6728134751319885,1.4480539560317993
30,16,1.1392405033111572,0.6803032159805298,1.4793920516967773
30,17,1.192952036857605,0.675258457660675,1.5305812358856201
30,18,1.2431117296218872,0.6766683459281921,1.5814459323883057
30,19,1.080552339553833,0.6852874755859375,1.4231960773468018
30,20,0.9332900047302246,0.6807439923286438,1.2736619710922241
30,21,1.1014691591262817,0.6835397481918335,1.4432389736175537
30,22,0.9150460958480835,0.6875622868537903,1.2588272094726562
30,23,1.2169733047485352,0.6776806116104126,1.5558135509490967
30,24,0.9821091890335083,0.6731261014938354,1.3186721801757812
30,25,1.2407174110412598,0.6813939809799194,1.5814144611358643
30,26,1.070472002029419,0.6802161335945129,1.410580039024353
30,27,0.984876811504364,0.6752579808235168,1.3225058317184448
30,28,1.0692805051803589,0.6638630628585815,1.4012119770050049
30,29,0.9550765752792358,0.6763251423835754,1.2932391166687012
30,30,0.9290553331375122,0.6876640915870667,1.2728873491287231
30,31,1.0643982887268066,0.6864927411079407,1.4076446294784546
30,32,1.148066759109497,0.6918123364448547,1.493972897529602
30,33,1.1863270998001099,0.6780109405517578,1.5253325700759888
30,34,1.1365268230438232,0.6804343461990356,1.4767439365386963
30,35,1.1944224834442139,0.6833845973014832,1.5361148118972778
30,36,1.2045729160308838,0.6634435653686523,1.53629469871521
30,37,1.0105541944503784,0.6828821301460266,1.3519952297210693
30,38,0.9730117917060852,0.6772419810295105,1.311632752418518
30,39,0.9336395263671875,0.6765918731689453,1.2719354629516602
30,40,1.263367772102356,0.6940967440605164,1.6104161739349365
30,41,1.0208185911178589,0.6924089789390564,1.3670231103897095
30,42,1.0235952138900757,0.6862961649894714,1.3667433261871338
30,43,1.1839385032653809,0.6991702318191528,1.5335235595703125
30,44,0.9912949800491333,0.6782038807868958,1.3303968906402588
30,45,0.9638855457305908,0.6706893444061279,1.2992302179336548
30,46,1.09922194480896,0.6846182942390442,1.4415310621261597
30,47,1.1781102418899536,0.6968570947647095,1.5265388488769531
30,48,0.9801819920539856,0.6784590482711792,1.3194115161895752
30,49,1.3410780429840088,0.6810798645019531,1.6816179752349854
30,50,1.0410916805267334,0.6743979454040527,1.3782906532287598
30,51,0.7815709114074707,0.6771175265312195,1.1201297044754028
30,52,0.7722564935684204,0.6829178929328918,1.113715410232544
30,53,1.008091688156128,0.6820624470710754,1.3491228818893433
30,54,1.1550158262252808,0.6828082799911499,1.496419906616211
30,55,1.1273852586746216,0.6780819892883301,1.4664262533187866
30,56,0.9887429475784302,0.676819920539856,1.327152967453003
30,57,1.0097870826721191,0.6751903295516968,1.3473823070526123
30,58,1.3746564388275146,0.6702446937561035,1.7097787857055664
30,59,1.219867467880249,0.6793909072875977,1.5595629215240479
30,60,1.2401690483093262,0.681435763835907,1.580886960029602
30,61,0.9762645363807678,0.6836786270141602,1.3181037902832031
30,62,1.0172903537750244,0.6833146214485168,1.3589476346969604
30,63,0.9816854596138,0.6713953018188477,1.317383050918579
30,64,1.1637306213378906,0.6915439367294312,1.509502649307251
30,65,0.9479594230651855,0.668075680732727,1.2819972038269043
30,66,1.2218401432037354,0.6770108938217163,1.5603456497192383
30,67,1.219089388847351,0.6791568994522095,1.5586678981781006
30,68,1.2608014345169067,0.6737152934074402,1.5976591110229492
30,69,1.0490139722824097,0.6749060750007629,1.3864669799804688
30,70,1.0129132270812988,0.6818053722381592,1.3538159132003784
30,71,0.97941654920578,0.6805936098098755,1.3197133541107178
30,72,1.199949860572815,0.6775556206703186,1.5387276411056519
30,73,1.0080890655517578,0.6759577989578247,1.3460679054260254
30,74,1.3976032733917236,0.6925128102302551,1.7438596487045288
30,75,0.979794442653656,0.6734693050384521,1.3165290355682373
30,76,1.1344640254974365,0.6803137063980103,1.4746208190917969
30,77,0.8711191415786743,0.6754869222640991,1.208862543106079
30,78,1.0434925556182861,0.6790157556533813,1.383000373840332
30,79,1.1475965976715088,0.6763801574707031,1.4857866764068604
30,80,1.0993196964263916,0.6657015085220337,1.4321703910827637
30,81,0.9366610646247864,0.679902970790863,1.2766125202178955
30,82,1.3005088567733765,0.6762198209762573,1.6386187076568604
30,83,0.9630579948425293,0.683207631111145,1.304661750793457
30,84,1.105246663093567,0.6838892698287964,1.4471912384033203
30,85,1.2066688537597656,0.6838282942771912,1.5485830307006836
30,86,1.4360493421554565,0.6723713874816895,1.7722350358963013
30,87,0.9953250288963318,0.67079097032547,1.3307205438613892
30,88,1.0662293434143066,0.6809476017951965,1.4067031145095825
30,89,1.1637513637542725,0.6796592473983765,1.5035810470581055
30,90,1.0318021774291992,0.6701061129570007,1.366855263710022
30,91,1.0520292520523071,0.6693927049636841,1.386725664138794
30,92,1.0763273239135742,0.6748567819595337,1.4137556552886963
30,93,1.011225700378418,0.6852885484695435,1.353869915008545
30,94,1.1793429851531982,0.6707770228385925,1.514731526374817
30,95,1.035705327987671,0.6749493479728699,1.3731800317764282
30,96,1.0619779825210571,0.6790409088134766,1.4014984369277954
30,97,0.985630452632904,0.6857767701148987,1.3285188674926758
30,98,0.9763927459716797,0.6839015483856201,1.3183435201644897
30,99,1.1388083696365356,0.6858729720115662,1.4817448854446411
30,100,0.8614968061447144,0.6816058158874512,1.20229971408844
30,101,0.993830144405365,0.676484227180481,1.3320722579956055
30,102,0.9805047512054443,0.6841438412666321,1.322576642036438
30,103,1.0413031578063965,0.6763025522232056,1.3794543743133545
30,104,1.073599100112915,0.6769782900810242,1.4120882749557495
30,105,0.9969412088394165,0.6747685074806213,1.3343254327774048
30,106,1.0678297281265259,0.6812292337417603,1.4084444046020508
30,107,1.0387423038482666,0.6813747882843018,1.3794296979904175
30,108,1.1837987899780273,0.685219407081604,1.5264084339141846
30,109,0.7937249541282654,0.6839033365249634,1.135676622390747
30,110,0.8753719925880432,0.6792110204696655,1.214977502822876
30,111,0.9482461214065552,0.697079062461853,1.296785593032837
30,112,1.0682814121246338,0.6844981908798218,1.4105305671691895
30,113,0.9526634216308594,0.6955639123916626,1.300445318222046
30,114,1.0933266878128052,0.6739991903305054,1.430326223373413
30,115,1.0157806873321533,0.6727407574653625,1.3521510362625122
30,116,1.147066593170166,0.6722425222396851,1.4831879138946533
30,117,1.0438766479492188,0.6847352385520935,1.386244297027588
30,118,1.0226728916168213,0.6704409718513489,1.3578933477401733
30,119,1.16398286819458,0.6734142899513245,1.50068998336792
30,120,1.164433479309082,0.6748408079147339,1.5018539428710938
30,121,0.9324427247047424,0.6765331029891968,1.2707092761993408
30,122,1.261366367340088,0.6888816952705383,1.6058071851730347
30,123,0.8475182056427002,0.6785880327224731,1.186812162399292
30,124,0.9006788730621338,0.6921237707138062,1.2467408180236816
30,125,1.0148868560791016,0.6800936460494995,1.354933738708496
30,126,1.143799066543579,0.6780987977981567,1.4828484058380127
30,127,1.2370597124099731,0.6850438117980957,1.579581618309021
30,128,1.0337285995483398,0.6812195777893066,1.3743383884429932
30,129,1.0720149278640747,0.6812427043914795,1.4126362800598145
