epoch,loss_qa,loss_match,loss_both,train_accuracy
1,1.5087283849716187,0.6931594014167786,1.8553080558776855,34.29537495471561
2,1.0829808712005615,0.693157970905304,1.4295598268508911,48.90713681922473
3,0.8529388904571533,0.6931648850440979,1.1995213031768799,53.84615384615385
4,1.0150541067123413,0.693153440952301,1.3616307973861694,57.44475304914865
5,0.5063906908035278,0.6931489109992981,0.8529651165008545,61.38147566718995
6,1.0681077241897583,0.6931517124176025,1.4146835803985596,62.84265185364087
7,0.9547173380851746,0.6931498050689697,1.3012921810150146,65.19743992271465
8,1.5931347608566284,0.6931524276733398,1.9397109746932983,66.9242845067021
9,0.7239049673080444,0.6931480765342712,1.0704790353775024,71.1629030310349
10,0.6767547130584717,0.6931477189064026,1.0233285427093506,72.03236324115446
11,1.089073657989502,0.693147599697113,1.4356474876403809,72.69653423499577
12,1.01067054271698,0.693147599697113,1.3572443723678589,73.10711266755223
13,0.2559705078601837,0.6931477189064026,0.602544367313385,73.61429779012197
14,0.7578189373016357,0.6931474208831787,1.104392647743225,74.08525540393673
15,0.6891971826553345,0.6931475400924683,1.0357708930969238,74.4596063277382
16,0.577742338180542,0.6931474208831787,0.9243160486221313,74.71319888902306
17,0.642676055431366,0.6931473612785339,0.9892497062683105,75.6792657891559
18,0.32548099756240845,0.6931474208831787,0.6720547080039978,75.63096244414926
19,0.4486781358718872,0.6931473612785339,0.7952518463134766,75.8604033329308
20,1.2591042518615723,0.6931473612785339,1.6056779623031616,76.00531336795073
21,0.9770675301551819,0.6931474208831787,1.323641300201416,75.84832749667915
22,0.9875282645225525,0.6931474208831787,1.334101915359497,75.95701002294409
23,0.8917201161384583,0.6931473016738892,1.2382937669754028,75.84832749667915
24,0.8894603252410889,0.6931473612785339,1.2360340356826782,75.99323753169907
25,1.061987042427063,0.6931473016738892,1.4085607528686523,76.00531336795073
26,0.35933151841163635,0.6931473612785339,0.7059051990509033,76.02946504045406
27,0.777702271938324,0.6931473612785339,1.1242759227752686,76.01738920420239
28,0.48319822549819946,0.6931473612785339,0.829771876335144,75.93285835044077
29,0.427334725856781,0.6931473612785339,0.7739083766937256,76.04154087670571
30,0.5724095106124878,0.6931473612785339,0.9189832210540771,75.76379664291753
